Annual Turnover,Cuisine,City,Restaurant Location,Opening Day of Restaurant,Facebook Popularity Quotient,Endorsed By,Instagram Popularity Quotient,Fire Audit,Liquor License Obtained,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Type,Restaurant Theme,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Live Music Rating,Ambience,Lively,Service,Comfortablility,Privacy,Years Since Opening,City_Clean,Country,City_Tier
30000000,"turkish,sapnish",Hyderabad,Near Party Hub,2012-05-22,86.0,Not Specific,85.4,1,1,1,0,1,2.0,Bar,Greek,3,1,2,7,5,6,10,6.0,4.0,7.0,8,2,4,7,13.19917864476386,hyderabad,India,Tier 1
43000000,"british,japanese",Pune,Near Party Hub,2007-10-05,83.0,Not Specific,82.5,0,1,1,1,1,2.0,Bar,Arabian,2,0,9,3,5,5,10,9.0,5.0,5.0,6,5,2,8,17.828884325804243,pune,India,Tier 1
32500000,"tibetan,italian",Chennai,Near Party Hub,2010-07-26,74.2,Tier A Celebrity,61.0,1,1,1,1,1,2.0,Bar,Arabian,3,0,4,3,5,4,5,7.0,4.0,8.0,7,4,4,6,15.02258726899384,chennai,India,Tier 1
24000000,"tibetan,greek",Noida,Near Party Hub,2011-03-21,78.93,Tier A Celebrity,70.8,0,1,0,1,1,2.0,Bar,Greek,2,0,8,3,3,5,6,9.0,3.0,5.0,8,3,4,6,14.3709787816564,noida,India,Tier 1
11500000,"turkish,nigerian",-1,Near Party Hub,2010-02-21,76.0,Not Specific,70.0,1,1,1,1,1,2.0,Bar,Chinese,3,1,10,5,5,3,6,7.0,3.0,8.0,9,5,2,8,15.446954140999315,unknown,Unknown,Other
12500000,"polish,jewish",Kolkata,Near Party Hub,2009-04-15,70.0,Tier A Celebrity,82.0,1,1,1,1,1,2.0,Bar,Chinese,4,1,4,6,4,4,7,7.0,3.0,7.0,8,5,5,7,16.301163586584533,kolkata,India,Tier 1
65000000,"tibetan,italian",Bangalore,Near Party Hub,2007-09-18,91.0,Local Celebrity,95.0,1,1,1,1,1,2.0,Bar,Arabian,3,0,10,5,5,3,10,,,7.0,9,3,0,5,17.87542778918549,bangalore,India,Tier 1
10000000,"british,japanese",kolhapur,Near Business Hub,2010-04-26,76.93,Not Specific,79.5,1,1,1,0,0,2.0,Bar,Arabian,2,0,10,3,4,5,10,10.0,4.0,7.0,8,1,3,8,15.271731690622861,kolhapur,India,Tier 2
30000000,"tibetan,greek",Madurai ,Near Business Hub,2011-11-05,88.6,Tier A Celebrity,90.67,1,1,1,0,1,2.0,Bar,Greek,4,0,8,7,6,7,5,10.0,4.0,7.0,8,5,6,6,13.744010951403148,madurai,India,Tier 2
22500000,"welsh,thai",chennai,Near Party Hub,2009-02-23,76.0,Not Specific,79.9,1,1,1,1,1,2.0,Bar,Arabian,3,1,8,5,4,3,7,9.0,5.0,7.0,8,4,4,8,16.44079397672827,chennai,India,Tier 1
14500000,"chinese,salvadorian",Noida,Near Business Hub,2011-01-07,82.0,Not Specific,76.6,1,1,1,1,0,2.0,Bar,Greek,4,0,4,5,4,5,10,8.0,,8.0,7,1,5,7,14.570841889117043,noida,India,Tier 1
57000000,"turkish,nigerian",Bangalore,Near Party Hub,2011-08-22,78.2,Tier A Celebrity,86.8,1,1,1,1,1,2.0,Bar,Parsi,3,0,1,6,6,6,9,10.0,,6.0,8,5,3,7,13.949349760438055,bangalore,India,Tier 1
35000000,"welsh,thai",Bangalore,Near Party Hub,2012-01-24,94.0,Not Specific,84.0,0,1,1,0,1,2.0,Bar,Arabian,4,0,6,3,2,4,9,,,6.0,6,6,4,9,13.52498288843258,bangalore,India,Tier 1
55500000,"tibetan,italian",Chennai,Near Party Hub,2007-06-06,84.67,Not Specific,95.9,1,1,1,0,1,2.0,Bar,Greek,3,0,8,4,3,6,5,9.0,4.0,6.0,5,6,5,5,18.16016427104723,chennai,India,Tier 1
17500000,"welsh,thai",Coimbatore,Near Business Hub,2010-06-09,88.0,Not Specific,83.0,1,1,1,1,1,2.0,Bar,Arabian,4,0,8,3,4,3,10,7.0,3.0,8.0,6,4,3,5,15.151266255989048,coimbatore,India,Tier 2
10000000,"polish,jewish",Jaipur,Near Party Hub,2010-06-29,58.0,Not Specific,62.0,1,1,1,0,1,2.0,Bar,Arabian,2,0,3,3,3,3,8,7.0,3.0,6.0,8,6,6,7,15.096509240246407,jaipur,India,Tier 2
30000000,"tibetan,greek",Noida,Near Business Hub,2012-02-29,88.8,Tier A Celebrity,80.0,1,1,1,1,1,2.0,Bar,Arabian,3,1,2,7,5,4,9,8.0,4.0,7.0,6,4,2,5,13.426420260095824,noida,India,Tier 1
21500000,"japanese,thai",Bhubaneswar,Near Party Hub,2010-06-10,86.0,Not Specific,68.69,1,1,0,1,1,2.0,Bar,Arabian,4,0,8,4,4,4,6,8.0,4.0,8.0,7,4,4,4,15.148528405201917,bhubaneswar,India,Tier 2
18000000,"tibetan,greek",Bangalore,Near Party Hub,2006-05-27,65.5,Not Specific,69.5,1,1,1,1,1,2.0,Bar,90's,1,1,7,4,3,2,6,7.0,3.0,5.0,8,4,4,8,19.186858316221766,bangalore,India,Tier 1
48500000,"tibetan,greek",noida,Near Party Hub,2011-04-20,92.3,Not Specific,95.0,1,1,1,0,0,2.0,Bar,Greek,4,0,4,4,5,6,10,10.0,4.0,9.0,10,5,0,8,14.288843258042437,noida,India,Tier 1
43000000,"british,belgian",Hyderabad,Near Party Hub,2010-06-15,81.0,Not Specific,63.0,1,1,1,1,0,2.0,Bar,Greek,3,0,7,5,4,5,9,6.0,,7.0,7,6,7,6,15.134839151266256,hyderabad,India,Tier 1
8500000,"tibetan,greek",Pune,Near Party Hub,2006-01-16,50.66,Not Specific,55.33,0,1,1,1,1,2.0,Caffee,Arabian,1,1,5,4,3,1,7,8.0,4.0,9.0,4,6,5,8,19.54551676933607,pune,India,Tier 1
18000000,"chinese,salvadorian",Noida,Near Party Hub,2010-06-21,71.3,Tier A Celebrity,63.8,0,1,1,1,0,2.0,Caffee,Arabian,3,0,3,3,4,3,6,10.0,4.0,4.0,6,4,6,4,15.118412046543463,noida,India,Tier 1
32500000,"tibetan,greek",trivandrum,Near Party Hub,2010-10-27,75.4,Tier A Celebrity,75.2,1,1,1,1,1,2.0,Bar,Parsi,3,0,1,6,5,5,7,9.0,4.0,9.0,8,8,1,5,14.767967145790555,thiruvananthapuram,India,Tier 2
39000000,"british,japanese",Pune,Near Business Hub,2009-11-23,87.6,Not Specific,89.67,1,1,1,1,1,2.0,Bar,Greek,3,0,10,4,4,5,10,8.0,,7.0,8,5,5,7,15.693360711841205,pune,India,Tier 1
31000000,"turkish,nigerian",-1,Near Party Hub,2009-06-30,61.83,Not Specific,62.8,1,1,1,1,0,1.0,Bar,Arabian,2,0,1,4,5,6,7,9.0,5.0,8.0,7,6,4,6,16.093086926762492,unknown,Unknown,Other
36000000,"tibetan,greek",-1,Near Party Hub,2006-02-12,60.14,Not Specific,63.77,0,1,1,0,1,1.0,Gastro Bar,Moonrise,3,0,2,4,5,6,5,,4.0,10.0,8,8,1,7,19.471594798083505,unknown,Unknown,Other
15000000,"turkish,nigerian",Bangalore,Near Business Hub,2009-05-12,76.0,Tier A Celebrity,77.0,1,1,1,1,0,2.0,Bar,Arabian,3,0,1,4,3,5,10,10.0,4.0,8.0,9,5,2,8,16.227241615331966,bangalore,India,Tier 1
47000000,"tibetan,italian",Kolkata,Near Party Hub,2009-02-10,77.38,Not Specific,75.0,1,1,1,1,1,2.0,Bar,90's,0,1,9,4,4,6,6,9.0,5.0,6.0,3,6,0,5,16.476386036960985,kolkata,India,Tier 1
14500000,"british,belgian",Bhubaneswar,Near Party Hub,2010-09-08,67.0,Tier A Celebrity,58.0,1,1,1,0,1,2.0,Bar,90's,4,0,6,5,4,4,10,10.0,2.0,5.0,7,6,5,8,14.902121834360027,bhubaneswar,India,Tier 2
32500000,"tibetan,italian",Chandigarh,Near Party Hub,2010-12-12,89.0,Tier A Celebrity,85.2,0,1,1,0,0,2.0,Bar,Nature,2,0,2,6,6,6,10,10.0,,9.0,7,4,3,4,14.642026009582478,chandigarh,India,Tier 2
45500000,"algerian,belgian",Bangalore,Near Party Hub,2009-08-17,60.0,Tier A Celebrity,88.0,1,1,1,1,1,2.0,Bar,Greek,2,0,10,3,3,3,5,10.0,,3.0,7,5,7,6,15.961670088980151,bangalore,India,Tier 1
20000000,"irish,belgian",Hyderabad,Near Party Hub,2008-05-10,80.0,Not Specific,74.53,0,1,1,1,1,2.0,Bar,Greek,2,1,2,3,3,4,8,7.0,2.0,6.0,7,5,2,8,17.232032854209447,hyderabad,India,Tier 1
13000000,"algerian,belgian",GREATER NOIDA,Near Party Hub,2009-09-04,70.33,Not Specific,72.0,1,1,1,1,1,2.0,Bar,Greek,2,0,9,3,3,4,10,6.0,3.0,8.0,4,5,6,9,15.912388774811772,noida,India,Tier 1
40000000,"algerian,belgian",Bangalore,Near Party Hub,2007-06-10,65.0,Not Specific,76.6,1,1,1,1,0,2.0,Bar,Arabian,3,0,7,6,5,6,5,9.0,6.0,7.0,7,3,4,6,18.1492128678987,bangalore,India,Tier 1
65000000,"indian,irish",-1,Near Party Hub,2008-07-26,63.16,Tier A Celebrity,60.6,1,1,1,1,1,2.0,Bar,Downtown,2,0,10,6,5,5,5,7.0,3.0,3.0,3,3,4,4,17.021218343600275,unknown,Unknown,Other
20000000,"algerian,belgian",chennai,Near Party Hub,2009-03-29,66.15,Not Specific,69.0,1,1,0,1,1,2.0,Bar,Arabian,3,1,7,4,3,3,6,7.0,3.0,4.0,1,4,5,4,16.347707049965777,chennai,India,Tier 1
20000000,"chinese,salvadorian",Noida,Near Party Hub,2010-12-31,64.2,Tier A Celebrity,64.0,1,1,1,1,1,2.0,Bar,Greek,2,0,8,3,5,5,6,9.0,3.0,4.0,6,5,3,7,14.590006844626968,noida,India,Tier 1
31500000,"tibetan,italian",Pune,Near Party Hub,2009-11-11,77.8,Tier A Celebrity,78.0,1,1,1,1,0,2.0,Bar,Greek,3,0,3,6,5,5,10,6.0,,10.0,8,3,0,3,15.72621492128679,pune,India,Tier 1
40000000,"chinese,salvadorian",gurgaon,Near Party Hub,2012-03-19,77.8,Tier A Celebrity,69.0,1,1,1,1,1,2.0,Bar,Chinese,3,0,10,4,5,4,8,6.0,,6.0,7,6,4,7,13.374401095140314,gurgaon,India,Tier 1
24000000,"nigerian,cajun",-1,Near Party Hub,2005-02-16,53.6,Not Specific,61.2,0,1,1,1,1,,Bar,Parsi,2,0,5,3,5,5,7,8.0,4.0,6.0,9,7,1,9,20.459958932238195,unknown,Unknown,Other
35000000,"tibetan,greek",Navi Mumbai,Near Party Hub,2010-06-27,80.0,Tier A Celebrity,76.4,1,1,1,1,1,2.0,Bar,Greek,3,0,9,6,5,6,7,10.0,,7.0,7,2,5,7,15.101984941820671,mumbai,India,Tier 1
32500000,"cuban,british",-1,Near Party Hub,2011-01-10,76.6,Tier A Celebrity,72.8,1,1,0,1,1,2.0,Bar,Arabian,3,0,10,5,5,6,10,9.0,7.0,6.0,1,1,4,2,14.562628336755647,unknown,Unknown,Other
20500000,"british,japanese",Hyderabad,Near Party Hub,2012-05-07,85.0,Not Specific,76.7,1,1,0,1,1,2.0,Bar,Nature,2,0,4,5,3,3,5,8.0,,8.0,7,1,5,10,13.240246406570842,hyderabad,India,Tier 1
48000000,"tibetan,greek",Mumbai,Near Party Hub,2010-04-16,91.0,Not Specific,79.0,1,1,1,1,1,2.0,Bar,Arabian,3,1,1,4,5,6,9,9.0,5.0,4.0,7,5,2,6,15.299110198494182,mumbai,India,Tier 1
33500000,"indian,irish",Chennai,Near Party Hub,2010-09-15,83.69,Not Specific,77.83,1,1,1,1,1,2.0,Bar,Greek,2,1,10,6,5,5,5,,5.0,5.0,8,3,2,4,14.882956878850102,chennai,India,Tier 1
10000000,"welsh,thai",New Delhi,Near Business Hub,2012-01-13,89.6,Tier A Celebrity,74.6,1,1,1,1,1,2.0,Bar,Parsi,3,0,6,4,6,5,7,10.0,,5.0,6,4,3,6,13.555099247091034,new delhi,India,Tier 1
10500000,"chinese,salvadorian",new delhi,Near Party Hub,2011-06-27,57.0,Not Specific,65.8,1,1,1,0,1,2.0,Bar,Greek,2,0,8,5,3,3,6,10.0,,7.0,6,5,6,6,14.102669404517453,new delhi,India,Tier 1
40000000,"japanese,thai",Chennai,Near Party Hub,2008-01-20,81.0,Not Specific,78.0,1,1,1,1,1,2.0,Bar,Greek,3,1,10,3,3,4,7,9.0,,6.0,8,2,6,6,17.53593429158111,chennai,India,Tier 1
12000000,"swedish,greek",Jodhpur,Near Party Hub,2012-07-01,80.04,Tier A Celebrity,56.04,1,1,1,0,1,2.0,Bar,Arabian,2,0,8,5,5,4,5,8.0,4.0,9.0,10,5,1,8,13.089664613278575,jodhpur,India,Tier 2
32500000,"turkish,nigerian",Noida,Near Party Hub,2010-05-01,85.6,Tier A Celebrity,85.2,1,1,0,1,1,1.0,Bar,90's,3,1,10,6,6,7,7,9.0,5.0,4.0,5,4,3,4,15.2580424366872,noida,India,Tier 1
10000000,"japanese,thai",Jaipur,Near Business Hub,2011-10-19,78.3,Tier A Celebrity,74.0,0,1,1,1,1,2.0,Bar,TheGem,3,1,3,4,3,4,7,6.0,3.0,6.0,7,3,4,7,13.790554414784394,jaipur,India,Tier 2
36000000,"welsh,thai",Hyderabad,Near Business Hub,2009-10-01,93.0,Not Specific,94.6,1,1,1,1,1,2.0,Bar,Greek,3,1,3,5,6,7,9,10.0,,8.0,10,5,1,8,15.838466803559205,hyderabad,India,Tier 1
20500000,"algerian,belgian",pune,Near Party Hub,2008-09-30,78.86,Not Specific,68.83,1,1,1,1,0,2.0,Bar,Greek,1,1,5,4,5,4,5,8.0,,2.0,6,4,3,7,16.840520191649556,pune,India,Tier 1
32000000,"japanese,thai",-1,Near Business Hub,2010-10-02,90.0,Not Specific,91.8,1,1,1,1,1,2.0,Bar,Greek,3,0,1,5,5,3,8,,,8.0,7,3,4,8,14.836413415468858,unknown,Unknown,Other
10000000,"welsh,thai",kolkata,Near Party Hub,2009-10-07,72.0,Not Specific,73.0,1,1,1,1,1,2.0,Bar,Chinese,3,0,1,4,5,2,7,6.0,4.0,3.0,6,3,4,6,15.822039698836413,kolkata,India,Tier 1
18000000,"turkish,nigerian",Ahmedabad,Near Party Hub,2011-10-06,79.2,Not Specific,73.2,1,1,1,1,0,2.0,Bar,Molino,3,0,10,3,3,5,10,7.0,,5.0,2,2,5,4,13.826146475017111,ahmedabad,India,Tier 1
65000000,"tibetan,greek",New Delhi,Near Party Hub,2009-10-23,81.2,Tier A Celebrity,87.6,0,1,0,1,1,1.0,Gastro Bar,90's,0,0,1,5,6,7,5,9.0,6.0,5.0,6,4,3,6,15.7782340862423,new delhi,India,Tier 1
31500000,"tibetan,greek",Pune,Near Party Hub,2008-03-18,76.0,Not Specific,75.0,1,1,0,0,0,2.0,Bar,90's,2,0,10,3,5,5,8,10.0,4.0,8.0,6,8,4,7,17.377138945927445,pune,India,Tier 1
20000000,"welsh,thai",Pune,Near Business Hub,2010-11-11,70.61,Not Specific,70.83,1,1,1,0,1,2.0,Bar,Arabian,2,1,6,3,4,3,7,7.0,4.0,,6,6,5,5,14.726899383983573,pune,India,Tier 1
18000000,"algerian,belgian",noida,Near Party Hub,2009-07-10,66.0,Not Specific,68.0,1,1,1,1,1,2.0,Bar,Nature,2,0,6,5,5,4,6,6.0,,4.0,5,4,8,7,16.06570841889117,noida,India,Tier 1
25000000,"algerian,korean",Mangalore,Near Business Hub,2011-04-21,75.0,Tier A Celebrity,81.0,1,1,0,1,1,2.0,Bar,Arabian,2,0,6,5,4,4,7,10.0,4.0,7.0,5,4,4,7,14.286105407255304,mangalore,India,Tier 2
12000000,"swedish,greek",Ghaziabad,Near Party Hub,2008-06-28,62.8,Not Specific,60.0,0,1,1,0,1,2.0,Bar,Arabian,3,0,9,3,4,5,7,7.0,3.0,7.0,5,5,6,6,17.097878165639973,ghaziabad,India,Tier 2
32500000,"japanese,thai",New Delhi,Near Party Hub,2010-09-19,78.0,Tier A Celebrity,81.4,1,1,1,1,0,2.0,Bar,Greek,2,0,10,5,5,4,8,,5.0,10.0,8,7,1,9,14.872005475701574,new delhi,India,Tier 1
35000000,"algerian,korean",Noida,Near Business Hub,2011-02-09,90.0,Tier A Celebrity,84.0,1,1,1,1,1,2.0,Bar,90's,3,0,1,7,5,4,7,9.0,5.0,9.0,9,6,7,7,14.480492813141684,noida,India,Tier 1
20500000,"british,japanese",Noida,Near Party Hub,2008-03-31,53.0,Not Specific,54.0,0,0,1,1,1,2.0,Caffee,Arabian,2,0,6,4,5,4,9,8.0,4.0,8.0,7,6,0,7,17.34154688569473,noida,India,Tier 1
20500000,"indian,irish",Ghaziabad,Near Business Hub,2010-04-24,66.0,Tier A Celebrity,68.0,0,1,1,0,1,2.0,Bar,Arabian,3,0,5,5,5,6,5,9.0,4.0,9.0,9,6,2,9,15.277207392197125,ghaziabad,India,Tier 2
12000000,"welsh,thai",delhi,Near Party Hub,2007-08-08,61.0,Tier A Celebrity,63.8,1,1,1,0,1,1.0,Caffee,Arabian,2,0,5,4,5,3,10,10.0,6.0,6.0,8,5,0,4,17.987679671457904,new delhi,India,Tier 1
12000000,"tibetan,greek",-1,Near Business Hub,2010-04-05,67.06,Not Specific,70.67,1,1,0,1,0,2.0,Bar,Arabian,1,1,6,4,4,3,8,6.0,4.0,9.0,6,4,4,7,15.329226557152635,unknown,Unknown,Other
50000000,"tibetan,greek",Chennai,Near Party Hub,2012-05-30,94.0,Not Specific,89.7,1,1,1,0,1,2.0,Bar,Arabian,5,1,1,6,6,7,8,9.0,6.0,8.0,8,3,5,7,13.177275838466803,chennai,India,Tier 1
48000000,"tibetan,italian",Bangalore,Near Party Hub,2007-10-04,82.24,Not Specific,78.0,1,1,1,1,1,2.0,Bar,Arabian,2,1,5,4,2,3,9,8.0,3.0,6.0,8,6,4,6,17.831622176591377,bangalore,India,Tier 1
24000000,"tibetan,italian",Bhilai,Near Business Hub,2010-10-09,87.2,Not Specific,69.16,1,1,1,1,1,2.0,Bar,Delicio,3,1,6,4,4,4,10,8.0,4.0,7.0,8,4,6,9,14.817248459958932,bhilai,India,Tier 2
40000000,"hawaiian,latvian",-1,Near Party Hub,2007-11-30,76.0,Not Specific,77.0,1,1,0,1,0,1.0,Gastro Bar,Arabian,4,0,3,3,5,3,9,9.0,5.0,7.0,7,5,2,8,17.675564681724847,unknown,Unknown,Other
30000000,"algerian,korean",Noida,Near Party Hub,2011-07-15,82.6,Tier A Celebrity,70.0,0,1,1,0,1,2.0,Bar,Greek,3,0,10,5,6,4,5,9.0,,5.0,8,4,4,8,14.053388090349076,noida,India,Tier 1
18000000,"turkish,nigerian",-1,Near Party Hub,2011-07-30,91.0,Tier A Celebrity,75.0,1,1,1,0,1,2.0,Bar,Nature,2,0,10,4,5,5,6,8.0,,8.0,9,6,1,6,14.012320328542094,unknown,Unknown,Other
12000000,"turkish,sapnish",gurgaon,Near Business Hub,2008-07-31,65.0,Tier A Celebrity,69.0,1,1,1,1,1,2.0,Bar,Greek,2,0,1,4,3,5,9,8.0,,3.0,3,2,4,4,17.00752908966461,gurgaon,India,Tier 1
11000000,"british,japanese",-1,Near Business Hub,2008-03-05,80.0,Not Specific,60.0,1,0,1,1,0,2.0,Caffee,Arabian,2,1,9,4,3,3,10,6.0,3.0,9.0,9,8,2,10,17.412731006160165,unknown,Unknown,Other
24000000,"welsh,thai",Hyderabad,Near Party Hub,2008-08-02,89.0,Not Specific,94.1,1,1,1,1,1,2.0,Bar,Greek,2,0,1,4,5,6,10,8.0,4.0,6.0,6,3,2,7,17.00205338809035,hyderabad,India,Tier 1
45000000,"polish,jewish",Hyderabad,Near Business Hub,2007-11-23,74.0,Tier A Celebrity,65.1,1,1,1,1,1,2.0,Caffee,Arabian,4,0,4,5,6,5,8,8.0,4.0,8.0,6,5,5,7,17.694729637234772,hyderabad,India,Tier 1
33000000,"japanese,thai",Noida,Near Business Hub,2009-05-29,65.0,Tier A Celebrity,61.0,1,1,1,1,1,2.0,Bar,Arabian,3,0,1,4,3,5,6,8.0,3.0,4.0,6,3,2,5,16.18069815195072,noida,India,Tier 1
34500000,"tibetan,greek",Bangalore,Near Party Hub,2011-04-29,81.6,Not Specific,85.4,1,1,1,1,1,2.0,Bar,90's,2,0,8,3,4,4,8,7.0,3.0,4.0,4,1,3,0,14.264202600958248,bangalore,India,Tier 1
50000000,"tibetan,greek",Hyderabad,Near Party Hub,2009-03-21,83.0,Local Celebrity,87.3,1,1,0,1,1,2.0,Bar,Greek,3,0,8,5,5,7,5,9.0,4.0,6.0,8,6,5,3,16.369609856262834,hyderabad,India,Tier 1
14000000,"japanese,thai",Bangalore,Near Party Hub,2006-12-26,73.0,Tier A Celebrity,67.0,1,1,1,1,1,2.0,Bar,Arabian,2,1,7,5,5,4,9,8.0,4.0,10.0,9,7,0,9,18.60369609856263,bangalore,India,Tier 1
24000000,"tibetan,greek",Bangalore,Near Party Hub,2007-12-15,65.85,Not Specific,56.22,1,1,0,1,1,2.0,Bar,90's,1,1,1,3,5,5,8,8.0,4.0,9.0,9,8,7,7,17.634496919917865,bangalore,India,Tier 1
12000000,"turkish,sapnish",Bangalore,Near Party Hub,2010-11-19,75.0,Not Specific,49.0,1,1,1,1,1,2.0,Bar,Delicio,2,1,9,5,4,2,10,6.0,3.0,6.0,9,5,3,4,14.704996577686517,bangalore,India,Tier 1
10000000,"indian,irish",Bhubneshwar,Near Party Hub,2010-09-01,90.2,Tier A Celebrity,,1,1,1,0,1,2.0,Bar,Arabian,3,0,5,6,5,4,8,10.0,4.0,5.0,6,6,6,8,14.921286789869953,bhubaneswar,India,Tier 2
50000000,"turkish,nigerian",Chennai,Near Party Hub,2010-07-10,88.8,Not Specific,96.5,1,1,0,1,1,2.0,Bar,Greek,4,0,4,3,3,4,8,7.0,3.0,8.0,7,4,5,7,15.066392881587953,chennai,India,Tier 1
31500000,"chinese,salvadorian",Hyderabad,Near Party Hub,2012-01-30,85.33,Not Specific,94.5,0,1,1,1,0,2.0,Bar,Nature,4,0,9,3,4,4,8,10.0,,6.0,9,8,3,8,13.508555783709788,hyderabad,India,Tier 1
30500000,"tibetan,greek",bangalore,Near Business Hub,2009-09-14,94.24,Not Specific,91.0,1,1,0,1,1,2.0,Bar,Arabian,4,0,10,4,6,6,9,9.0,5.0,6.0,8,3,3,5,15.885010266940451,bangalore,India,Tier 1
30000000,"british,belgian",-1,Near Party Hub,2011-03-27,91.0,Tier A Celebrity,83.0,1,1,1,1,1,2.0,Bar,Arabian,4,0,3,5,5,7,9,10.0,5.0,8.0,7,7,3,6,14.354551676933607,unknown,Unknown,Other
30000000,"tibetan,italian",Banglore,Near Party Hub,2008-12-28,69.85,Not Specific,64.6,1,1,1,1,0,2.0,Bar,Greek,3,1,1,3,4,7,9,9.0,3.0,5.0,5,2,2,4,16.5968514715948,bangalore,India,Tier 1
37500000,"british,japanese",Hyderabad,Near Business Hub,2011-08-25,87.5,Not Specific,95.0,1,1,0,1,1,2.0,Bar,Greek,4,1,2,5,5,6,10,10.0,4.0,7.0,6,3,3,6,13.94113620807666,hyderabad,India,Tier 1
19500000,"peruvian,cuban",-1,Near Party Hub,2009-06-30,84.4,Tier A Celebrity,76.6,1,1,1,1,1,2.0,Bar,Arabian,3,0,7,4,5,4,9,8.0,3.0,7.0,6,3,4,7,16.093086926762492,unknown,Unknown,Other
18000000,"indian,irish", Pune,Near Party Hub,2010-04-01,70.0,Not Specific,68.67,1,1,0,1,1,2.0,Bar,Nature,1,0,3,4,5,4,7,10.0,,10.0,10,7,4,5,15.340177960301164,pune,India,Tier 1
11000000,"tibetan,greek",Gurgaon,Near Party Hub,2010-11-09,74.0,Tier A Celebrity,63.0,1,1,1,0,1,2.0,Bar,Arabian,3,0,10,4,5,3,7,6.0,4.0,3.0,8,3,5,5,14.732375085557837,gurgaon,India,Tier 1
18000000,"welsh,thai",Noida,Near Party Hub,2009-02-23,81.2,Tier A Celebrity,62.0,1,1,1,1,1,2.0,Bar,Arabian,3,0,3,3,4,4,7,8.0,4.0,4.0,5,2,4,2,16.44079397672827,noida,India,Tier 1
22500000,"tibetan,greek",Bangalore,Near Business Hub,2012-05-31,63.8,Not Specific,69.6,1,1,1,1,1,2.0,Bar,Greek,4,0,9,4,4,4,10,7.0,4.0,8.0,8,6,7,9,13.174537987679672,bangalore,India,Tier 1
12000000,"swedish,greek",Pune,Near Party Hub,2010-07-02,74.3,Not Specific,73.4,0,1,1,1,1,2.0,Bar,Arabian,3,0,1,4,5,6,5,9.0,5.0,4.0,6,7,2,4,15.08829568788501,pune,India,Tier 1
40000000,"peruvian,cuban",Thiruvananthapuram,Near Business Hub,2009-05-25,92.0,Not Specific,81.0,1,1,1,1,1,2.0,Bar,90's,3,1,7,4,6,3,9,10.0,4.0,7.0,8,3,2,7,16.191649555099247,thiruvananthapuram,India,Tier 2
30000000,"british,japanese",hderabad,Near Party Hub,2011-02-07,88.6,Not Specific,89.4,1,1,1,0,1,2.0,Bar,Greek,3,0,1,6,5,5,10,7.0,,8.0,7,5,0,9,14.485968514715948,hyderabad,India,Tier 1
31000000,"tibetan,greek",Pune,Near Party Hub,2010-10-21,79.2,Tier A Celebrity,76.6,1,1,1,1,1,2.0,Bar,Greek,2,1,9,6,5,6,5,9.0,3.0,6.0,7,6,6,5,14.784394250513348,pune,India,Tier 1
27500000,"welsh,thai",Hyderabad,Near Business Hub,2011-08-24,81.6,Not Specific,96.4,0,1,1,1,1,2.0,Bar,Arabian,4,0,10,5,5,6,7,9.0,5.0,8.0,8,5,1,8,13.943874058863791,hyderabad,India,Tier 1
20000000,"welsh,thai",Bilaspur,Near Party Hub,2010-02-04,86.0,Not Specific,76.6,1,1,1,1,1,1.0,Bar,Arabian,2,0,10,4,5,5,5,10.0,4.0,5.0,5,4,3,8,15.493497604380561,bilaspur,India,Tier 2
31000000,"cuban,british",Hyderabad,Near Business Hub,2009-05-26,82.3,Not Specific,96.6,1,1,1,1,1,2.0,Bar,Greek,4,1,3,4,5,6,7,10.0,,9.0,9,4,3,8,16.188911704312115,hyderabad,India,Tier 1
21000000,"hawaiian,latvian",-1,Near Business Hub,2010-11-28,79.6,Tier A Celebrity,67.6,1,1,1,1,1,2.0,Bar,Arabian,3,0,6,6,4,5,8,10.0,4.0,8.0,10,5,2,8,14.680355920602327,unknown,Unknown,Other
22000000,"tibetan,greek",Hyderabad,Near Party Hub,2009-10-27,75.77,Not Specific,70.8,1,1,1,1,0,2.0,Bar,Arabian,3,1,6,4,4,5,8,9.0,5.0,10.0,10,4,0,6,15.767282683093772,hyderabad,India,Tier 1
24000000,"indian,irish",Pune,Near Party Hub,2009-05-11,66.0,Not Specific,62.0,1,0,1,1,1,2.0,Caffee,Arabian,3,1,5,2,4,2,5,7.0,3.0,8.0,6,4,3,10,16.229979466119097,pune,India,Tier 1
15000000,"welsh,thai",KOTA,Near Party Hub,2006-10-24,59.0,Tier A Celebrity,61.0,1,1,1,1,1,2.0,Bar,Arabian,3,0,1,5,5,4,5,8.0,4.0,8.0,7,5,2,7,18.77618069815195,kota,India,Tier 2
25000000,"indian,irish",Chennai,Near Party Hub,2009-05-20,78.0,Not Specific,79.0,1,1,1,0,1,2.0,Bar,Greek,2,1,3,4,3,3,10,7.0,2.0,5.0,3,5,4,2,16.205338809034906,chennai,India,Tier 1
